url_detalle,cargo_especifico,empresa_nombre,ubicacion_provincia,salario_mensual_base,experiencia_requerida,menciones_tecnologia,tipo_contrato,jornada,educacion_minima,modalidad
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-creditoslurin-disponibilidad-inmediata-en-lurin-DA4E16E7C84A752661373E686DCF3405,Asesor de creditos/Lurin,"4,4Coopac Kori","Lurin, Lima",,1.0,3,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-creditossjmchorrillosvmt-disponibilidad-inmediata-en-san-juan-de-miraflores-19B43F19B5478F6061373E686DCF3405,Asesor de creditos/SJM/Chorrillos/VMT,"4,4Coopac Kori","San Juan De Miraflores, Lima",1025.0,1.0,3,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-creditoslurinves-disponibilidad-inmediata-en-villa-el-salvador-8636DBB00BD0B28161373E686DCF3405,Asesor de creditos/Lurin/VES,"4,4Coopac Kori","Villa El Salvador, Lima",,1.0,3,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-consultor-sap-santa-anita--lima-en-santa-anita-F480DE8A94B0D88C61373E686DCF3405,Consultor SAP,PESCO PERU SAC,"Santa Anita, Lima",,,4,Contrato por Inicio o Incremento de Actividad,Completa,universitario,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-telemarketing-epg-en-la-molina-7D1B13A099921E4861373E686DCF3405,Asesor de Telemarketing EPG,"4,4Universidad San Ignacio de Loyola","La Molina, Lima",,1.0,3,Contrato por Inicio o Incremento de Actividad,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesora-cs-exp-cobranzas-trabaja-solo-lunes-a-sabado-gana-mas-s1500-planilla-completa-en-surquillo-BF19291F63F3A88E61373E686DCF3405,Asesor@ C/S exp. Cobranzas Trabaja SOLO  Lunes a Sabado,Grupo Expro,"Surquillo, Lima",1500.0,,3,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-ventas-entel-descansa-fijo-fin-de-semana-planilla-completa-en-san-isidro-2F60B1FB9CA1C4CE61373E686DCF3405,Asesor ventas entel / descansa fijo fin de semana,BECALL,"San Isidro, Lima",,,4,Contrato por Necesidades del Mercado,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-todo-remoto-6hrs-asesor-comercial-call-center-descansa-domingo-gana-mas-de-s1800-pagos-quincenales-y-puntuales-comisiones-ilimitadas-en-magdalena-del-mar-63480CB48D86216F61373E686DCF3405,TODO Remoto 6hrs! Asesor Comercial Call Center / Descansa Domingo / Gana Más de s/1800,A365,"Magdalena Del Mar, Lima",,,4,Contrato por Necesidades del Mercado,Completa,educación secundaria,Remoto
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-trabaja-cerca-de-casa-asesora-de-ventas-de-campo--planilla-comisiones-en-la-victoria-EAADE133B6FD311161373E686DCF3405,¡Trabaja cerca de casa! Asesor/a de Ventas de Campo   Planilla  Comisiones,"3,1Digital Max","La Victoria, Lima",1530.0,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesora-comercial-sede-de-san-juan-de-lurigancho-en-san-juan-de-lurigancho-4D60167472246F7361373E686DCF3405,Asesora Comercial,"4,1Corporacion Privada De Seguridad Los Halcones","San Juan De Lurigancho, Lima",,2.0,4,Contrato por Inicio o Incremento de Actividad,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-atencion-al-cliente-remoto-en-rubro-de-carrosingles-en-santiago-de-surco-6185D3C8389B9FE761373E686DCF3405,Asesor de Atención al Cliente Remoto en Rubro de Carros/Ingles,"4,2Adecco Perú S.A.","Santiago De Surco, Lima",,,4,Contrato de Temporada,Completa,educación secundaria,Remoto
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-atencion-al-cliente-ingles-para-streaming-musical-en-miraflores-A47F6EBAD84A5EF361373E686DCF3405,Asesor de Atención al Cliente (Ingles) para  Streaming musical,"4,2Adecco Perú S.A.","Miraflores, Lima",,,4,Contrato de Temporada,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-chamba-presencial-sin-experiencia-asesor-de-ventas-presencial-presencial-en-ate-3A49F7353A847B4761373E686DCF3405,Chamba presencial sin experiencia / Asesor de Ventas Presencial,"4,3Atento Perú","Ate, Lima",,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-call-centergana-mas-de-s3000ingreso-inmediatodescansa-domingos-en-la-victoria-6692A44996EDC26261373E686DCF3405,Asesor call center/Gana mas de s/3000/Ingreso Inmediato/Descansa Domingos,DUX SOLUCIONES,"La Victoria, Lima",1130.0,1.0,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Remoto
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-atc-soporte--turno-tarde-planilla-completa-linea-de-carrera-sueldo-fijo-pago-quincenales-en-carabayllo-E5326E0E7F62181D61373E686DCF3405,Asesor ATC Soporte  / Turno Tarde /Planilla Completa,"4,2Concentrix","Carabayllo, Lima",,,3,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-urgente-movistar-buscamos-asesor-ventas-campo-planilla-s1130-comisiones-sede-sjl-planilla-bonos-comisiones-incentivos-s3500-en-san-juan-de-lurigancho-0A672681F28D7D2F61373E686DCF3405,"Urgente  Movistar  Buscamos Asesor ventas campo / Planilla s/1,130 + Comisiones / Sede SJL","3,1Digital Max","San Juan De Lurigancho, Lima",2500.0,,4,Contrato Intermitente,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-call-center-scotiabank-ingreso-directo-comisiones-ilimitadas-incentivos-bonos-capacitacion-pagada-y-corta-en-lima-EEC833C8B606161461373E686DCF3405,Asesor call center / Scotiabank / Ingreso directo,"4,3Salesland Pacífico","Lima, Lima",,,3,Contrato por Obra Determinada o Servicio Específico,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-ventas-portabilidad-chile-sueldo-fijo-comisiones-planilla-completa-descanso-fijo-descansa-feriados-y-domingos-en-lima-351A28B3C80557CD61373E686DCF3405,Asesor de ventas portabilidad chile /Sueldo fijo + comisiones/ Planilla completa /descanso fijo,"4,1Covisian Perú","Lima, Lima",1130.0,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-seguros-falabella-asesor-comercial-surquillo-salario-competitivo-comisiones-en-san-juan-de-miraflores-F33F5314A1DF960361373E686DCF3405,Seguros Falabella / Asesor Comercial Surquillo,FALABELLA CORPORATIVO PERÚ,"San Juan De Miraflores, Lima",,1.0,3,Contrato a Plazo Indeterminado,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-seguros-falabella-asesor-de-seguros-surquillo-salario-competitivo-comisiones-en-san-juan-de-miraflores-EB40F82695173BF761373E686DCF3405,Seguros Falabella / Asesor de Seguros Surquillo,FALABELLA CORPORATIVO PERÚ,"San Juan De Miraflores, Lima",,1.0,3,Contrato a Plazo Indeterminado,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-seguros-falabella-asesor-comercial-mall-del-sur-salario-competitivo-comisiones-en-san-juan-de-miraflores-FA1DF0A129170FA861373E686DCF3405,Seguros Falabella/ Asesor Comercial Mall del Sur,FALABELLA CORPORATIVO PERÚ,"San Juan De Miraflores, Lima",,1.0,3,Contrato a Plazo Indeterminado,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-remoto-asesor-de-prestamos-financiera-oh-sueldo-fijo-comisiones-modalidad-remota-full-time-disponibilidad-inmediata-en-lima-597C02DA92DAAB4D61373E686DCF3405,Remoto / Asesor de Prestamos / Financiera OH / Sueldo fijo + Comisiones,QUBOS,"Lima, Lima",,,3,Contrato de Temporada,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-seguros-falabella-asesor-de-seguros-mall-del-sur-salario-competitivo-comisiones-en-san-juan-de-miraflores-46AED4EDFE9D45E961373E686DCF3405,Seguros Falabella/ Asesor de Seguros Mall del Sur,FALABELLA CORPORATIVO PERÚ,"San Juan De Miraflores, Lima",,1.0,3,Contrato a Plazo Indeterminado,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-scrum-master-consultor-de-proyectos-ti-en-san-borja-0679D6C154051C5361373E686DCF3405,Scrum Master / Consultor de proyectos TI,"4,3Valtx","San Borja, Lima",,5.0,4,Contrato por Obra Determinada o Servicio Específico,Completa,universitario,Híbrido
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-atencion-al-cliente-descansa-domingo-y-feriados-cs-experiencia-en-callcapas-cortas-planillabonosincentivosmovilidad-en-chorrillos-7EBC84E5AA9F591B61373E686DCF3405,Asesor de atención al cliente! Descansa Domingo y Feriados! C/S Experiencia en call/Capas Cortas!,Abai Business Solutions,"Chorrillos, Lima",1130.0,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-gana-sin-limites-asesor-de-seguros-bbva-capacitacion-corta-y-pagada-domingo-libre-ate-en-ate-417620364C8905E761373E686DCF3405,Gana sin Límites Asesor de Seguros BBVA / Capacitación Corta y Pagada / Domingo Libre / ATE,"4,3Atento Perú","Ate, Lima",1130.0,,4,Contrato por Necesidades del Mercado,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-con-o-sin-experiencia-asesor-de-atencion-al-cliente-call-center-remoto-4-mes-presencial-santa-anita-lima-en-santa-anita-ADA54C9B4FF02A8661373E686DCF3405,Con o sin experiencia / asesor de atencion al cliente call center,"4,2IBR Perú S.A.","Santa Anita, Lima",1130.0,,4,Contrato por Necesidades del Mercado,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-comercial-de-campo-lima-en-san-isidro-39B41807D3CDA39061373E686DCF3405,Asesor comercial de campo / Lima,Importante empresa del sector,"San Isidro, Lima",,,4,Contrato por Inicio o Incremento de Actividad,Completa,universitario,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-cobranzas-para-bancos-call-center-en-magdalena-del-mar-B082049F4404B0FE61373E686DCF3405,Asesor de Cobranzas para Bancos,"3,6CONSULTORES LEGALES ASOCIADOS S.A","Magdalena Del Mar, Lima",,1.0,4,Contrato por Necesidades del Mercado,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-mini-full-6-hrs-de-trabajo-descanso-domingo-asesor-de-atencion-comisiones-sueldo-y-beneficios-de-ley-en-los-olivos-CBEC68447B24306A61373E686DCF3405,MINI FULL/ 6 hrs de trabajo/ Descanso domingo/ Asesor de Atención + Comisiones,"4,3Konecta","Los Olivos, Lima",1130.0,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-call-center-turno-manana-planilla-completa-comisiones-sin-tope-planilla-completa-incentivos-bonos-en-ate-37768545BB15DE8961373E686DCF3405,Asesor Call Center !! Turno Mañana! Planilla Completa + Comisiones sin tope!!,"4,1Covisian Perú","Ate, Lima",1220.0,,4,Contrato por Necesidades del Mercado,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-call-center-financiera-efectiva-sueldo-fijo-comisiones-ilimitadas-en-la-victoria-69CD71E9523DCE9161373E686DCF3405,Asesor de Call Center / Financiera Efectiva,"4,0MF Asesoria y Consultoria SAC","La Victoria, Lima",,1.0,4,Contrato de Temporada,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-call-center-asesor-de-ventas-bitel-sede-lince-en-lima-A8EC4D635E6F289561373E686DCF3405,Call Center Asesor de Ventas Bitel / Sede Lince,"4,1Bitel","Lima, Lima",,,3,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ingreso-inmediato-asesor-de-ventas-diners-l-a-s-9am-a-4pm--capacitacion-de-3-dias-presencial-lince-planilla-completa-en-lince-CD7CCBAC8DD475A061373E686DCF3405,Ingreso Inmediato! Asesor de ventas Diners / L a S 9am a 4pm   / Capacitación de 3 días,Eurofirms Perú,"Lince, Lima",1130.0,,3,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-call-center-turno-manana-planilla-completa-comisiones-sin-tope-centro-de-lima-en-lima-335570B6B080BA1661373E686DCF3405,Asesor Call Center !! Turno Mañana! Planilla Completa + Comisiones sin tope!!,"4,1Covisian Perú","Lima, Lima",,,4,Contrato Intermitente,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-educativo-temporal-por-suplencia-de-maternidad-villa-el-salavdor-planilla-completa-en-villa-el-salvador-38E5180E60C2103761373E686DCF3405,Asesor Educativo / Temporal por suplencia de maternidad,"4,5Grupo Educa_d","Villa El Salvador, Lima",,2.0,4,Contrato de Suplencia,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-cobrazas-surco-en-santiago-de-surco-2DA25AC14C5AE5C561373E686DCF3405,Asesor de cobrazas,"4,5Grupo Educa_d","Santiago De Surco, Lima",,1.0,4,Contrato por Inicio o Incremento de Actividad,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-venta-remoto-solo-7-dias-de-capacitacion-descanso-domingo-fijo-planilla-completa-en-ate-1987C1332F2969A061373E686DCF3405,asesor de venta remoto,"4,1Covisian Perú","Ate, Lima",,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Remoto
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-urgente-asesor-de-migraciones-entel-horario-fijo-planilla-completa-sueldo-fijo-bono-movilidad-comisiones-en-santa-anita-B731EE1CE4A3294D61373E686DCF3405,"Urgente!!! Asesor de Migraciones Entel, Horario Fijo","4,3NetCall","Santa Anita, Lima",1130.0,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-urgente-sin-experiencia-asesor-con-planilla-completa-sueldo-fijo-bono-movilidad-comisiones-full-time-turno-manana-en-santa-anita-3A6B98228A4F68AE61373E686DCF3405,"Urgente!!! Sin Experiencia! Asesor con Planilla completa, Sueldo fijo + Bono Movilidad + Comisiones","4,3NetCall","Santa Anita, Lima",1130.0,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-seguros-falabella-asesor-comercial-megaplaza-salario-competitivo-comisiones-en-independencia-3A2F99397112BE7961373E686DCF3405,Seguros Falabella/ Asesor Comercial Megaplaza,FALABELLA CORPORATIVO PERÚ,"Independencia, Lima",,1.0,3,Contrato a Plazo Indeterminado,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-seguros-falabella-asesor-de-seguros-megaplaza-salario-competitivo-comisiones-en-independencia-C6F0C03E99DF233861373E686DCF3405,Seguros Falabella/ Asesor de Seguros Megaplaza,FALABELLA CORPORATIVO PERÚ,"Independencia, Lima",,1.0,3,Contrato a Plazo Indeterminado,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-comercial-capacitacion-corta-ingreso-inmediato-plaza-norte-en-los-olivos-61984A3044BD7CFE61373E686DCF3405,Asesor Comercial / Capacitacion Corta / Ingreso inmediato,"4,0MDY Contact Center","Los Olivos, Lima",1500.0,,3,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-financiero-cs-experiencia-sabados-medio-dia45h-a-la-semana-planilla-completa-altas-comisiones-en-santa-anita-B4FFB204B463C8C761373E686DCF3405,Asesor financiero /c/s Experiencia /Sabados medio dia/45h a la semana,"4,3Atento Perú","Santa Anita, Lima",,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesora-de-ventas-marca-de-lenceria-en-lima-9780B083F3D3E14C61373E686DCF3405,Asesora de Ventas,"4,3Grupo Tawa","Lima, Lima",,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-lunes-a-viernes-asesor-portabilidad-42h-semanales-cs-planilla-completa-altas-comisiones-en-santa-anita-D686412F73E9E95361373E686DCF3405,Lunes a viernes /asesor portabilidad / 42h semanales/ c/s,"4,3Atento Perú","Santa Anita, Lima",1130.0,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-gana-2000-en-comisiones-asesora-cs-exp-cobranzas-trabaja-solo-lunes-a-sabado-sueldo-fijo-en-surquillo-FE230A17ADA23F0661373E686DCF3405,Gana +2000 en comisiones / Asesor@ C/S exp. Cobranzas Trabaja SOLO Lunes a Sabado /sueldo fijo,Grupo Expro,"Surquillo, Lima",1300.0,,3,Contrato a Plazo Indeterminado,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-call-center-sin-experiencia-sueldo-fijo-bonos-descansa-sabados-y-domingos-en-comas-082F0DAB20ABB6BE61373E686DCF3405,Asesor Call Center Sin experiencia / Sueldo fijo + Bonos / Descansa sábados y domingos,"4,0M&M","Comas, Lima",1400.0,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-comercial-ejecutivo-comercial-call-center-portabilidad-espana-cs-exp-basico-comisiones-ilimitadas-ventas-espana-bonos-en-los-olivos-413B559CB2A2112461373E686DCF3405,Asesor Comercial / Ejecutivo Comercial / Call Center / Portabilidad España,A & J CALL E.I.R.L.,"Los Olivos, Lima",,,3,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-consin-exp-asesor-comercial-descansa-domingos-hasta-s1800-san-isidro-trabaja-solo-de-lunes-a-sabado-claro-peru-en-san-isidro-ACF0F4482B18AC2761373E686DCF3405,Con/Sin Exp/ Asesor comercial/ Descansa Domingos/ Hasta S/1800/ San Isidro,"3,4GEA Internacional","San Isidro, Lima",,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
