id_oferta,cargo,empresa,ciudad,salario_publicado,salario_mensual_base,segmento_salarial,experiencia_requerida,nivel_experiencia,educacion_minima,educacion_minima_valor,modalidad,es_remoto,es_presencial,tipo_contrato,jornada,tiempo_parcial,menciones_tecnologia
226DE022FAB9B41661373E686DCF3405,Analista (General),Peru Forus S.A.,Lima,1,1800.0,Alto,0,Junior,universitario,4,Presencial,0,1,Contrato por Obra Determinada o Servicio Específico,Completa,0,5
8F2A0CF04B54DA0261373E686DCF3405,Analista de TI / Sistemas,CL SELECTION,Miraflores,0,,,3,Mid-Level,técnico,3,Presencial,0,1,Contrato por Obra Determinada o Servicio Específico,Completa,0,4
701DE951E1DC32DB61373E686DCF3405,Analista (General),OCA GLOBAL PERÚ,Villa El Salvador,0,,,5,Senior,universitario,4,Presencial,0,1,Contrato por Obra Determinada o Servicio Específico,Completa,0,4
D06BE1276F33340D61373E686DCF3405,Analista de Marketing,Overall Strategy,Miraflores,1,1800.0,Alto,2,Mid-Level,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
62D18A46F29B0F0061373E686DCF3405,Analista de Créditos y Cobranzas,COOPERATIVA A Y C SAN HILARION,San Juan De Lurigancho,0,,,1,Junior,educación secundaria,2,Presencial,0,1,Contrato de Temporada,Completa,0,4
B5F3E6397671832461373E686DCF3405,Analista de RRHH,Salesland Pacífico,Lima,1,2000.0,Alto,2,Mid-Level,universitario,4,Presencial,0,1,Contrato por Obra Determinada o Servicio Específico,Completa,0,4
7196B85F536B9B4761373E686DCF3405,Analista de QA / Testing,Bitel,Lima,0,,,1,Junior,universitario,4,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
87BB68AB4065C97061373E686DCF3405,Analista de Datos / BI,M&M Repuestos y Servicios S.A.,Lima,0,,,3,Mid-Level,universitario,4,Presencial,0,1,Contrato por Obra Determinada o Servicio Específico,Completa,0,6
4D4C3DCE61BCBCCC61373E686DCF3405,Analista de Créditos y Cobranzas,Caja Metropolitana de Lima,Santa Anita,0,,,2,Mid-Level,técnico,3,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,3
61DD3FD3C2D933F261373E686DCF3405,Analista de TI / Sistemas,Bluepartner,San Borja,1,3500.0,Alto,3,Mid-Level,técnico,3,Remoto,1,0,Contrato de Suplencia,Completa,0,5
A5A2DBBAAAC5E96C61373E686DCF3405,Analista de Créditos y Cobranzas,inLearning Escuelas de Educación Superior,Lima,0,,,0,Junior,universitario,4,Híbrido,1,1,Contrato a Plazo Indeterminado,Completa,0,4
B2BF329B8803007561373E686DCF3405,Analista de Calidad / SSOMA,Laboratorios Portugal,Santa Anita,0,,,2,Mid-Level,universitario,4,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
13033B2D719BCF0061373E686DCF3405,Analista de Calidad / SSOMA,Laboratorios Portugal,Santa Anita,0,,,1,Junior,universitario,4,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
9F0147FCAEC15C6761373E686DCF3405,Analista de Créditos y Cobranzas,Caja Metropolitana de Lima,Villa El Salvador,1,1500.0,Medio,2,Mid-Level,técnico,3,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,3
3211C46DC578C0FF61373E686DCF3405,Analista de Contabilidad / Nóminas,Llamagas,Santiago De Surco,1,3000.0,Alto,3,Mid-Level,universitario,4,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
44631B6E0405421461373E686DCF3405,Analista de Contabilidad / Nóminas,CICSA PERU S.A.C.,San Isidro,1,3000.0,Alto,3,Mid-Level,universitario,4,Presencial,0,1,Contrato Ocasional,Completa,0,4
FEF4228D79AC5E3161373E686DCF3405,Analista (General),RECREATIVOS CAMBRIDGE S.A.C.,Pueblo Libre,0,,,0,Junior,universitario,4,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
9C52A3756ACA36B561373E686DCF3405,Analista (General),Certimin S.A.,San Juan De Miraflores,0,,,2,Mid-Level,universitario,4,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
64345D9CCCE41BEB61373E686DCF3405,Analista (General),CONVERTIDORA DEL PACIFICO E.I.R.L.,Ate,0,,,3,Mid-Level,universitario,4,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
168F558B834DEA4E61373E686DCF3405,Analista de Salud / Farmacia,IQ Farma,Ate,0,,,2,Mid-Level,universitario,4,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
72D8E838BBE93E2E61373E686DCF3405,Analista de Créditos y Cobranzas,Manpower,Lima,0,,,1,Junior,universitario,4,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,5
FD1FAB05CA26D9D461373E686DCF3405,Analista de RRHH,Importante Empresa,Comas,0,,,0,Junior,universitario,4,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
C2ADDB6530E1A7DF61373E686DCF3405,Analista de Logística / Operaciones,Total Talent Human Resources,Lima,0,,,2,Mid-Level,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
06D5875B6AE23A8861373E686DCF3405,Analista de Contabilidad / Nóminas,Urbano,Lima,0,,,2,Mid-Level,universitario,4,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,5
0688360FDE45F72D61373E686DCF3405,Analista de Créditos y Cobranzas,Overall Strategy,Ate,1,2800.0,Alto,1,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
519D18E019593C5461373E686DCF3405,Analista de Créditos y Cobranzas,Overall Strategy,San Juan De Miraflores,1,3100.0,Alto,1,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
1C0C8FED95C336FE61373E686DCF3405,Analista de Créditos y Cobranzas,Overall Strategy,San Borja,1,3600.0,Alto,1,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
C822FBF2FEC8398961373E686DCF3405,Analista de Créditos y Cobranzas,Overall Strategy,San Juan De Lurigancho,1,2500.0,Alto,1,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
EDEEA53EB32C518661373E686DCF3405,Analista de Marketing,Grupo inmobiliario Robles,San Isidro,1,2000.0,Alto,1,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
E46C27804514D4A061373E686DCF3405,Analista (General),Dacia Trading S.A.C.,Comas,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,5
D2D0EE58662E37A761373E686DCF3405,Analista (General),Importante empresa del sector,Santiago De Surco,0,,,1,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,5
982460BEB93483C361373E686DCF3405,Analista de Calidad / SSOMA,Alimentos Cielo SAC,Lurin,0,,,2,Mid-Level,técnico,3,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
B36A3C3094B9B2F561373E686DCF3405,Analista de Comercial / Ventas,BOTICAS HOGAR Y SALUD,Santiago De Surco,1,1500.0,Medio,1,Junior,técnico,3,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,3
2349964ABD72C52B61373E686DCF3405,Analista (General),HY ASESORES S.A.C.,San Isidro,0,,,3,Mid-Level,universitario,4,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,5
FCF5B51202B2C42561373E686DCF3405,Analista (General),Adecco Perú S.A.,Lima,0,,,1,Junior,universitario,4,Híbrido,1,1,Contrato a Plazo Indeterminado,Completa,0,4
E588D73DB668178061373E686DCF3405,Analista de Créditos y Cobranzas,CAJA AREQUIPA,Lima,1,1400.0,Medio,1,Junior,universitario,4,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
90EFF10A11AF2E3661373E686DCF3405,Analista de RRHH,Importante empresa del sector,Chorrillos,0,,,5,Senior,universitario,4,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,3
7BB78E906B159D9161373E686DCF3405,Analista (General),Importante empresa del sector,San Isidro,0,,,3,Mid-Level,universitario,4,Presencial,0,1,Contrato por Obra Determinada o Servicio Específico,Completa,0,4
9A2811E6C481907C61373E686DCF3405,Analista (General),Los Portales,Lima,0,,,3,Mid-Level,universitario,4,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
C1F14B3D257C2AC061373E686DCF3405,Analista (General),Importante empresa del sector,San Isidro,0,,,3,Mid-Level,universitario,4,Presencial,0,1,Contrato por Obra Determinada o Servicio Específico,Completa,0,4
02FB5AD1886AFED661373E686DCF3405,Analista de Créditos y Cobranzas,Caja Metropolitana de Lima,Puente Piedra,1,1500.0,Medio,2,Mid-Level,técnico,3,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
A2353926C90E401C61373E686DCF3405,Analista de Créditos y Cobranzas,Caja Metropolitana de Lima,Puente Piedra,1,1500.0,Medio,2,Mid-Level,técnico,3,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,3
384D5B476F93F80961373E686DCF3405,Analista de Créditos y Cobranzas,Importante empresa del sector,Lince,1,2300.0,Alto,3,Mid-Level,universitario,4,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
737DF861A0C5B1AE61373E686DCF3405,Analista de Marketing,TWC,Santiago De Surco,1,2000.0,Alto,1,Junior,universitario,4,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,5
50D72F319D64B5D061373E686DCF3405,Analista de Contabilidad / Nóminas,Importante empresa del sector,San Borja,1,3500.0,Alto,2,Mid-Level,universitario,4,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
49ADCFC1625303B461373E686DCF3405,Analista de Créditos y Cobranzas,CAJA AREQUIPA,Lima,0,,,0,Junior,técnico,3,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,3
98678C25414FE77A61373E686DCF3405,Analista (General),Importante empresa del sector,San Isidro,0,,,3,Mid-Level,universitario,4,Híbrido,1,1,Contrato a Plazo Indeterminado,Completa,0,5
AB29701798A4B8DC61373E686DCF3405,Analista de Logística / Operaciones,PROBELA S.A.C.,San Luis,1,2000.0,Alto,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,5
CF67078976E610FB61373E686DCF3405,Analista de Comercial / Ventas,Bluefokus,San Borja,0,,,1,Junior,universitario,4,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,5
A3B54D0D156921F261373E686DCF3405,Analista de TI / Sistemas,Corporación de Industrias Plásticas S. A.,Ate,0,,,2,Mid-Level,universitario,4,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
16CB39ED06A70FEA61373E686DCF3405,Analista de Marketing,M&M,Los Olivos,1,1400.0,Medio,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
16CB39ED06A70FEA61373E686DCF3405,Analista de Marketing,M&M,Los Olivos,1,1400.0,Medio,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
7C91650D1B9D182361373E686DCF3405,Analista de TI / Sistemas,ilender Perú,Santiago De Surco,0,,,2,Mid-Level,universitario,4,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
337DFA1C93D1EE0F61373E686DCF3405,Analista de TI / Sistemas,OSYS,Santiago De Surco,0,,,2,Mid-Level,técnico,3,Híbrido,1,1,Contrato a Plazo Indeterminado,Completa,0,4
AA30BDFBFB4E0DD261373E686DCF3405,Analista de Contabilidad / Nóminas,Importante empresa del sector,Lurin,1,3200.0,Alto,2,Mid-Level,universitario,4,Presencial,0,1,Contrato de Temporada,Completa,0,3
5294EECADBA6177B61373E686DCF3405,Analista (General),TRUST CONSULTING,Barranco,0,,,1,Junior,universitario,4,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,5
8FDF7DC9E681262E61373E686DCF3405,Analista de Comercial / Ventas,Grupo AUNA,San Borja,0,,,2,Mid-Level,universitario,4,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
ADE81772FCFDA24161373E686DCF3405,Analista (General),RESEMIN,Ate,0,,,2,Mid-Level,universitario,4,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
9EA19C11EFCBF0E061373E686DCF3405,Analista de QA / Testing,Importante empresa del sector,San Borja,0,,,2,Mid-Level,universitario,4,Híbrido,1,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
AFAFD5F79604C09B61373E686DCF3405,Analista (General),Grupo Educa_d,Surquillo,0,,,1,Junior,universitario,4,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
3546AAFE9C53AF2061373E686DCF3405,Analista de Créditos y Cobranzas,CAJA AREQUIPA,Ate,0,,,0,Junior,técnico,3,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,3
0D60B9390685DC4A61373E686DCF3405,Analista de Créditos y Cobranzas,Manpower,El Agustino,1,1500.0,Medio,1,Junior,técnico,3,Presencial,0,1,Contrato a Plazo Indeterminado,Completa,0,4
A4451DFD5F1004AF61373E686DCF3405,Analista (General),Innova Schools,La Victoria,0,,,2,Mid-Level,universitario,4,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,6
1FB784276052970361373E686DCF3405,Analista de Créditos y Cobranzas,Manpower,Villa El Salvador,0,,,1,Junior,técnico,3,Presencial,0,1,Contrato a Plazo Indeterminado,Completa,0,4
005BAAB56F39A3BF61373E686DCF3405,Analista de Créditos y Cobranzas,Manpower,San Luis,0,,,1,Junior,técnico,3,Presencial,0,1,Contrato a Plazo Indeterminado,Completa,0,4
6C9356FDFA3FB8AA61373E686DCF3405,Analista de Créditos y Cobranzas,Manpower,Chorrillos,1,1500.0,Medio,1,Junior,técnico,3,Presencial,0,1,Contrato a Plazo Indeterminado,Completa,0,4
826D9F79307EA85061373E686DCF3405,Analista de Créditos y Cobranzas,Manpower,Santa Anita,1,1500.0,Medio,1,Junior,técnico,3,Presencial,0,1,Contrato a Plazo Indeterminado,Completa,0,4
70321E3DF1E01FA161373E686DCF3405,Analista de Créditos y Cobranzas,Manpower,San Juan De Lurigancho,1,1500.0,Medio,1,Junior,técnico,3,Presencial,0,1,Contrato a Plazo Indeterminado,Completa,0,4
2975E35DB604D19761373E686DCF3405,Analista de Créditos y Cobranzas,Manpower,Huacho,0,,,1,Junior,técnico,3,Presencial,0,1,Contrato a Plazo Indeterminado,Completa,0,4
64D90968C9472E0D61373E686DCF3405,Analista de Marketing,Importante empresa del sector,San Isidro,0,,,2,Mid-Level,universitario,4,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,3
BA65D89A087498CB61373E686DCF3405,Analista de Créditos y Cobranzas,CAJA AREQUIPA,Rimac,1,1400.0,Medio,1,Junior,universitario,4,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
0B4BFC92B370EEEE61373E686DCF3405,Analista de RRHH,Importante empresa del sector,San Isidro,0,,,2,Mid-Level,universitario,4,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,3
4D051CFFD598E07D61373E686DCF3405,Analista de Créditos y Cobranzas,Importante empresa del sector,San Isidro,1,2400.0,Alto,2,Mid-Level,universitario,4,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
7059BA09E2E8009D61373E686DCF3405,Analista de Créditos y Cobranzas,CAJA AREQUIPA,Lima,1,1400.0,Medio,1,Junior,universitario,4,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
EC5CEFFDBC8DC4A761373E686DCF3405,Analista de Créditos y Cobranzas,Caja Metropolitana de Lima,Chorrillos,1,1500.0,Medio,2,Mid-Level,técnico,3,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,3
FE2C4AC2BAC0DD0E61373E686DCF3405,Analista de Contabilidad / Nóminas,Importante empresa del sector,Miraflores,1,2600.0,Alto,3,Mid-Level,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
C223615882FA90DA61373E686DCF3405,Analista de Créditos y Cobranzas,Caja Metropolitana de Lima,Puente Piedra,1,1500.0,Medio,2,Mid-Level,técnico,3,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,3
DF39BB5A346EAF3D61373E686DCF3405,Analista de Créditos y Cobranzas,Caja Metropolitana de Lima,San Juan De Lurigancho,1,1500.0,Medio,2,Mid-Level,técnico,3,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,3
854B4ACBAB37212961373E686DCF3405,Analista de Datos / BI,ALLMARK BPO,Lima,0,,,2,Mid-Level,técnico,3,Híbrido,1,1,Contrato por Necesidades del Mercado,Completa,0,6
7B3AD64E7E322CBD61373E686DCF3405,Analista de Logística / Operaciones,Importante empresa del sector,Santiago De Surco,1,1700.0,Alto,1,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,5
DF1F2FAFC96AD0AF61373E686DCF3405,Analista de Comercial / Ventas,MF Asesoria y Consultoria SAC,La Victoria,0,,,1,Junior,universitario,4,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,5
D24912B2D3C6869861373E686DCF3405,Analista (General),Valtx,San Borja,1,3000.0,Alto,0,Junior,universitario,4,Híbrido,1,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
6AA61BF97200409E61373E686DCF3405,Analista de Datos / BI,Panorama Bpo,Lima,0,,,2,Mid-Level,técnico,3,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,5
36B628B609F5C81361373E686DCF3405,Analista de Logística / Operaciones,Panorama Bpo,Lima,0,,,0,Junior,universitario,4,Presencial,0,1,Contrato Intermitente,Completa,0,4
00F870745C9675A361373E686DCF3405,Analista de TI / Sistemas,Panorama Bpo,Lima,1,4000.0,Alto,2,Mid-Level,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,6
D0B11223C25736CE61373E686DCF3405,Analista de Datos / BI,Platanitos Boutique,Ate,0,,,2,Mid-Level,universitario,4,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,6
CB682F02695D7D0C61373E686DCF3405,Analista de Créditos y Cobranzas,CAJA AREQUIPA,Surquillo,1,1400.0,Medio,1,Junior,universitario,4,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
6807B9504564302F61373E686DCF3405,Analista de Créditos y Cobranzas,CAJA AREQUIPA,Magdalena Del Mar,1,1400.0,Medio,1,Junior,universitario,4,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
0DA0C2FEC61A9B0F61373E686DCF3405,Analista de Créditos y Cobranzas,CAJA AREQUIPA,Miraflores,0,,,1,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
5D67016797E36F4E61373E686DCF3405,Analista de Créditos y Cobranzas,CAJA AREQUIPA,Los Olivos,0,,,1,Junior,universitario,4,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
8671943A02F32A1B61373E686DCF3405,Analista de Créditos y Cobranzas,CAJA AREQUIPA,Ate,1,1400.0,Medio,1,Junior,universitario,4,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
17F28AAF84CF192D61373E686DCF3405,Analista de Créditos y Cobranzas,CAJA AREQUIPA,Santa Anita,1,1400.0,Medio,1,Junior,universitario,4,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
663D00F7E6F9C44F61373E686DCF3405,Analista (General),Universidad César Vallejo,Jesus Maria,1,2600.0,Alto,1,Junior,universitario,4,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,3
6068F8A9282F982D61373E686DCF3405,Analista de Logística / Operaciones,Importante empresa del sector,Lima,1,3800.0,Alto,2,Mid-Level,universitario,4,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
661BA7B97702BC7861373E686DCF3405,Analista de Contabilidad / Nóminas,PRECOTEX S.A.C.,Ate,0,,,2,Mid-Level,técnico,3,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
C1AD4F1026D4E2A861373E686DCF3405,Analista de Logística / Operaciones,Plásticos Nacionales S.A,Lima,0,,,1,Junior,universitario,4,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,5
7579B0A9EC9506BF61373E686DCF3405,Analista de Datos / BI,GEATEL TELECOM,San Juan De Miraflores,1,1800.0,Alto,1,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,7
21BED0A85D1D7A1161373E686DCF3405,Analista de Contabilidad / Nóminas,Adecco Perú S.A.,Miraflores,0,,,2,Mid-Level,universitario,4,Híbrido,1,1,Contrato por Obra Determinada o Servicio Específico,Completa,0,6
11975BB8A54B5AC461373E686DCF3405,Analista de Contabilidad / Nóminas,Manpower,San Isidro,0,,,3,Mid-Level,universitario,4,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
44DA0529AC49785161373E686DCF3405,Analista (General),OCA GLOBAL PERÚ,Lima,0,,,0,Junior,universitario,4,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
17EFC44116CD48EC61373E686DCF3405,Analista de Datos / BI,RECSA PERÚ,Lima,1,1200.0,Medio,0,Junior,universitario,4,Híbrido,1,1,Contrato por Necesidades del Mercado,Completa,0,7
AF356D316A31F55861373E686DCF3405,Analista de Marketing,EXE SAC,San Borja,0,,,3,Mid-Level,técnico,3,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
20FC3ECD3D09CAF261373E686DCF3405,Analista de Calidad / SSOMA,Apex America Perú,Miraflores,0,,,1,Junior,universitario,4,Presencial,0,1,Por horas,Completa,0,4
